ENTITEID|MUNID|CODEID|TYPE|ROUTE_VERT|DIREC_UNIQ|STATUT|REVETEMENT|PROPRIO|LARGEUR|LONGUEUR|GEOM
{B382A4E9-1A74-45DD-8182-79B6ED091C02}|81017|353|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|917.4|LINESTRING (-75.699373 45.503284,-75.699374 45.503206,-75.699395 45.503113,-75.69943 45.503009,-75.699488 45.502907,-75.699521 45.50282,-75.699565 45.502723,-75.699614 45.502642,-75.699649 45.502573,-75.699679 45.502479,-75.699714 45.502385,-75.699754 45.502306,-75.699803 45.502209,-75.699865 45.502125,-75.699941 45.502049,-75.700011 45.501998,-75.700048 45.50198,-75.700089 45.501975,-75.700153 45.501979,-75.70021 45.501987,-75.700378 45.502028,-75.700417 45.502035,-75.700451 45.502025,-75.700513 45.501999,-75.700635 45.50194,-75.700706 45.5019,-75.700753 45.501877,-75.700813 45.501864,-75.70092 45.501845,-75.701041 45.501829,-75.701128 45.501819,-75.701178 45.501804,-75.701214 45.501788,-75.701243 45.501757,-75.701266 45.50172,-75.701305 45.50163,-75.701314 45.501602,-75.701311 45.501574,-75.701306 45.501539,-75.701275 45.501468,-75.701212 45.501331,-75.701179 45.501264,-75.701169 45.501215,-75.701178 45.501176,-75.701209 45.501139,-75.701249 45.50109,-75.701305 45.501007,-75.701336 45.500945,-75.701353 45.500886,-75.701382 45.50083,-75.701422 45.500789,-75.701457 45.500765,-75.701498 45.500754,-75.701555 45.500747,-75.701655 45.500745,-75.701742 45.500741,-75.701808 45.500725,-75.701842 45.500701,-75.70194 45.500551,-75.701949 45.500511,-75.701959 45.500339,-75.701966 45.500221,-75.701964 45.500126,-75.701963 45.500072,-75.70195 45.499929,-75.701958 45.499757,-75.701952 45.499707,-75.701931 45.49967,-75.701887 45.499646,-75.701816 45.499628,-75.701579 45.499584,-75.701308 45.499542,-75.701074 45.499495,-75.700764 45.499434,-75.700665 45.499419,-75.700567 45.499416,-75.700416 45.49942,-75.700057 45.499453,-75.699643 45.499497,-75.699341 45.499529,-75.699216 45.499533,-75.699097 45.499526,-75.698936 45.499502,-75.698686 45.499458,-75.698375 45.4994,-75.69818 45.499358,-75.698028 45.499318,-75.697881 45.499266,-75.697736 45.499208,-75.697588 45.499159,-75.697445 45.499121,-75.697306 45.4991,-75.697204 45.499092,-75.697113 45.49909)
{E34270E5-0D1A-41D1-84F2-9BB3D26AA784}|81017|360|Bande cyclable||Oui|T.Q.C|Flexible|Ville|0|1315.3|LINESTRING (-75.688916 45.491896,-75.688916 45.491812,-75.688848 45.491372,-75.688759 45.490788,-75.688667 45.490023,-75.688644 45.489848,-75.688624 45.489686,-75.68858 45.489437,-75.68854 45.489025,-75.688453 45.488242,-75.688379 45.487463,-75.688337 45.487099,-75.688264 45.486539,-75.688162 45.485783,-75.688107 45.485415,-75.687986 45.484495,-75.687896 45.48382,-75.687786 45.483003,-75.687638 45.481999,-75.687562 45.481358,-75.687457 45.480621,-75.687394 45.48011)
{50EB6C98-FB65-4E43-A893-1D4584241FF8}|81017|364|Bande cyclable||Oui|T.Q.C|Flexible|Ville|0|1315.3|LINESTRING (-75.687653 45.480071,-75.687726 45.480599,-75.687819 45.4813,-75.687916 45.482032,-75.688033 45.482824,-75.688143 45.483592,-75.688198 45.483976,-75.688265 45.484492,-75.688357 45.485147,-75.688452 45.485865,-75.688532 45.48647,-75.688632 45.487267,-75.688718 45.488138,-75.688795 45.488825,-75.688857 45.489423,-75.688983 45.49023,-75.689065 45.490872,-75.689189 45.491791,-75.689224 45.491852)
{09F97E2E-1B4B-4212-8576-7D5EC6A111DC}|81017|365|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|2|529.7|LINESTRING (-75.660775 45.484841,-75.660686 45.484814,-75.660625 45.484777,-75.660578 45.484731,-75.660549 45.48467,-75.660518 45.484578,-75.660495 45.484444,-75.660475 45.484314,-75.660454 45.484195,-75.660421 45.484085,-75.660381 45.483934,-75.660353 45.483841,-75.660319 45.483757,-75.660278 45.483699,-75.660211 45.483653,-75.660115 45.483607,-75.660029 45.483577,-75.659897 45.483546,-75.659749 45.483526,-75.659595 45.483514,-75.659379 45.483502,-75.659192 45.483499,-75.659001 45.483499,-75.658755 45.483506,-75.658404 45.483526,-75.657934 45.483554,-75.657613 45.483576,-75.657362 45.483588,-75.65712 45.483604,-75.656867 45.483616,-75.656416 45.483653,-75.656016 45.483676,-75.655807 45.483689,-75.655718 45.483686,-75.655628 45.483672,-75.655564 45.483647,-75.65553 45.48362,-75.655508 45.483592,-75.655468 45.483573,-75.655406 45.48356)
{26F5F0DF-C144-4080-8227-C08DAF7BB369}|81017|865|Sentier polyvalent|Oui|Non|T.Q.C|Flexible|Ville|0|416.3|LINESTRING (-75.727652 45.432429,-75.727655 45.432491,-75.727699 45.432616,-75.727732 45.432757,-75.727737 45.43289,-75.727718 45.433003,-75.727664 45.433135,-75.727578 45.433277,-75.727467 45.43348,-75.727339 45.433669,-75.727214 45.433867,-75.727131 45.434051,-75.727072 45.434237,-75.726899 45.434676,-75.726776 45.435005,-75.726718 45.435115,-75.726636 45.435216,-75.726548 45.435289,-75.726443 45.435345,-75.72619 45.435434,-75.725636 45.435615)
{23B86BDB-0956-42ED-9DAC-E8CB24640CA8}|81017|372|Accotement asphalté||Non|T.Q.C|Flexible|Ville|0|36.2|LINESTRING (-75.677864 45.510656,-75.677819 45.510331)
{C5D592B3-98C9-491A-A680-EBB92349AAC9}|81017|374|Accotement asphalté||Non|T.Q.C|Flexible|Ville|0|568.0|LINESTRING (-75.677785 45.510089,-75.677716 45.50939,-75.677667 45.508905,-75.677518 45.507705,-75.6774 45.506772,-75.677249 45.505724,-75.677143 45.505047,-75.677091 45.505014)
{E447B953-3AF6-42B1-9BC0-4104ED925C5D}|81017|378|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|1156.6|LINESTRING (-75.675674 45.494529,-75.675631 45.49458,-75.675602 45.494649,-75.67557 45.494734,-75.675624 45.494746,-75.675672 45.494778,-75.675697 45.494823,-75.675762 45.495229,-75.675826 45.495705,-75.675867 45.496199,-75.675937 45.496705,-75.676071 45.497693,-75.676234 45.498881,-75.676341 45.499702,-75.676476 45.500638,-75.676558 45.501425,-75.676646 45.50196,-75.67666 45.502157,-75.67663 45.502186,-75.676693 45.502284,-75.676732 45.502622,-75.676842 45.503372,-75.676883 45.50361,-75.67704 45.504816)
{E476EF7B-F638-4C9D-A958-CCCB3FAA6423}|81017|382|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|872.4|LINESTRING (-75.663234 45.497906,-75.662934 45.4982,-75.662702 45.498427,-75.662506 45.498603,-75.662265 45.498782,-75.66204 45.49893,-75.661849 45.499033,-75.661641 45.499137,-75.66146 45.49922,-75.661298 45.499275,-75.661117 45.499326,-75.66089 45.49939,-75.660411 45.499547,-75.659385 45.499909,-75.658741 45.500133,-75.658207 45.50031,-75.657834 45.50043,-75.657637 45.50049,-75.657404 45.500574,-75.657068 45.500628,-75.656787 45.500662,-75.656333 45.500715,-75.656046 45.500727,-75.655327 45.500774,-75.654766 45.500804,-75.654424 45.500835,-75.653982 45.50087,-75.653593 45.500867,-75.653364 45.500884)
{F6B5DC4D-043C-4741-9C4B-3C16B985B9B2}|81017|384|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|971.8|LINESTRING (-75.67663 45.502186,-75.676565 45.50217,-75.676441 45.502169,-75.676269 45.502181,-75.67611 45.502189,-75.675908 45.502211,-75.675759 45.502234,-75.675619 45.502254,-75.675495 45.502283,-75.674601 45.502506,-75.674096 45.502617,-75.67387 45.502646,-75.673749 45.502645,-75.673417 45.502666,-75.672467 45.502719,-75.672343 45.502705,-75.672244 45.502702,-75.671886 45.502715,-75.671075 45.502766,-75.670919 45.502793,-75.670711 45.502805,-75.670577 45.50281,-75.670103 45.502838,-75.669499 45.502887,-75.669381 45.502905,-75.66927 45.502921,-75.669124 45.50296,-75.668951 45.503021,-75.668797 45.503092,-75.668647 45.503178,-75.668509 45.503268,-75.668381 45.503384,-75.668282 45.503502,-75.668213 45.5036,-75.668152 45.503719,-75.668107 45.503855,-75.668087 45.503963,-75.668082 45.504078,-75.668094 45.504231,-75.668239 45.505158,-75.668235 45.505235,-75.668204 45.505341,-75.667864 45.505955,-75.667858 45.505975)
{CD08B5A8-4F3C-40D6-A7D5-445BD8763E72}|81017|397|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|1540.0|LINESTRING (-75.67708 45.505014,-75.676533 45.505047,-75.676389 45.505057,-75.676094 45.505074,-75.675958 45.50508,-75.675847 45.505087,-75.675743 45.505097,-75.675595 45.505115,-75.675411 45.505151,-75.675221 45.505195,-75.675022 45.505258,-75.674857 45.505327,-75.674663 45.50541,-75.674512 45.505474,-75.674338 45.505556,-75.674159 45.50563,-75.673988 45.505703,-75.673789 45.505782,-75.673582 45.505843,-75.673423 45.505885,-75.673269 45.505917,-75.673102 45.505945,-75.672865 45.505971,-75.672436 45.506007,-75.672132 45.50603,-75.671942 45.506046,-75.670515 45.506167,-75.669517 45.506252,-75.669185 45.506279,-75.66896 45.506281,-75.668765 45.506278,-75.668592 45.506265,-75.667756 45.506139,-75.667617 45.506124,-75.667176 45.506053,-75.666926 45.506004,-75.666607 45.505921,-75.666005 45.505752,-75.665683 45.505683,-75.665503 45.505657,-75.665322 45.505642,-75.664893 45.505607,-75.664415 45.50557,-75.663358 45.505482,-75.663058 45.505463,-75.662852 45.505459,-75.662729 45.505468,-75.662576 45.505492,-75.662417 45.505521,-75.662188 45.505572,-75.661956 45.505629,-75.661765 45.505696,-75.661611 45.505767,-75.661451 45.50587,-75.661262 45.506023,-75.660779 45.506487,-75.660568 45.50668,-75.660449 45.506767,-75.660312 45.506848,-75.660171 45.50692,-75.660012 45.506977,-75.65983 45.507023,-75.659657 45.507068,-75.659487 45.507083,-75.658921 45.507124,-75.658726 45.507138)
{270B39B9-F705-40AD-8C9C-AAACBC56D46A}|81017|411|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|1097.9|LINESTRING (-75.663234 45.497906,-75.663302 45.498023,-75.663337 45.498113,-75.663377 45.498269,-75.663404 45.49842,-75.663422 45.49862,-75.663444 45.498907,-75.663444 45.499006,-75.663429 45.49903,-75.663373 45.499036,-75.663159 45.499049,-75.663111 45.499058,-75.663082 45.499088,-75.663112 45.499192,-75.663135 45.499267,-75.663162 45.49945,-75.663191 45.499638,-75.663227 45.499817,-75.66327 45.499949,-75.66328 45.5,-75.663281 45.500048,-75.663195 45.500304,-75.663142 45.500488,-75.663114 45.50059,-75.663073 45.500668,-75.662987 45.500758,-75.662894 45.500825,-75.662744 45.500907,-75.662531 45.501002,-75.662379 45.501102,-75.662176 45.501232,-75.661984 45.501361,-75.661839 45.501481,-75.661652 45.501636,-75.661595 45.501717,-75.661578 45.501799,-75.661603 45.501899,-75.661652 45.501987,-75.661756 45.5021,-75.66193 45.502287,-75.662118 45.502504,-75.662234 45.502659,-75.662283 45.50276,-75.662298 45.502857,-75.66227 45.502961,-75.662215 45.503094,-75.662181 45.503256,-75.662163 45.503386,-75.662087 45.503489,-75.661931 45.503645,-75.661788 45.503841,-75.661632 45.50407,-75.661606 45.504191,-75.661594 45.504319,-75.661615 45.504474,-75.661657 45.504647,-75.661672 45.504746,-75.661662 45.504859,-75.661634 45.504982,-75.661588 45.505074,-75.661581 45.505156,-75.661596 45.505227,-75.661647 45.505324,-75.661723 45.505427,-75.66182 45.505466,-75.662238 45.50565,-75.662506 45.505754,-75.662582 45.505779,-75.662659 45.505789,-75.662733 45.505786,-75.662805 45.505769,-75.662895 45.505724,-75.662981 45.505678,-75.663061 45.505622,-75.663066 45.505589,-75.663048 45.505563,-75.663001 45.505538,-75.66274 45.505468)
{ABECD40C-BCA0-4A6A-A5A7-ADCC79136A63}|81017|417|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|817.9|LINESTRING (-75.637795 45.508678,-75.637725 45.50865,-75.637578 45.508587,-75.637473 45.508538,-75.637378 45.508486,-75.63726 45.508415,-75.637148 45.508336,-75.637025 45.508234,-75.636934 45.508154,-75.636883 45.508106,-75.636793 45.507993,-75.636699 45.507846,-75.636641 45.507722,-75.636594 45.507606,-75.636571 45.507509,-75.636549 45.507417,-75.636531 45.507283,-75.636404 45.506448,-75.636371 45.506269,-75.636242 45.505448,-75.636132 45.504728,-75.636098 45.504496,-75.63602 45.503967,-75.635895 45.503153,-75.635876 45.503019,-75.635851 45.502885,-75.635817 45.502671,-75.63576 45.502459,-75.635685 45.502293,-75.635594 45.502106,-75.635493 45.501934,-75.635385 45.501737)
{51F9CDF4-B208-4248-9A97-BC83C67577B4}|81017|419|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|319.1|LINESTRING (-75.613363 45.50642,-75.613416 45.506499,-75.613406 45.506559,-75.613342 45.506599,-75.613221 45.50662,-75.612774 45.506655,-75.612048 45.506693,-75.6111 45.506739,-75.610482 45.506772,-75.609569 45.506825)
{CFB1DA86-A907-4528-9B2D-821755BCEB37}|81017|425|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|256.5|LINESTRING (-75.582122 45.508078,-75.582067 45.507677,-75.581959 45.506824,-75.581899 45.506302,-75.581871 45.505978,-75.581864 45.505776)
{BA036EC6-E7BE-4935-934B-A3B9353262F7}|81017|427|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|474.6|LINESTRING (-75.420401 45.585994,-75.420371 45.586053,-75.420342 45.586099,-75.420294 45.586144,-75.420238 45.586184,-75.420168 45.586243,-75.420099 45.586328,-75.420038 45.586394,-75.419982 45.586471,-75.419941 45.586504,-75.419939 45.586739,-75.419938 45.587003,-75.419948 45.587083,-75.419976 45.587171,-75.420026 45.587253,-75.420076 45.587312,-75.42015 45.587378,-75.420629 45.58783,-75.420679 45.587893,-75.420719 45.58796,-75.420739 45.588022,-75.420843 45.588598,-75.420927 45.589055,-75.420949 45.589141,-75.420972 45.5892,-75.421014 45.589254,-75.421126 45.589394,-75.421199 45.589482,-75.421243 45.589538,-75.421243 45.58956,-75.421229 45.589572,-75.421169 45.589587,-75.421114 45.589593,-75.421067 45.589592,-75.420988 45.589571,-75.420928 45.589529,-75.420862 45.58947,-75.420815 45.58943)
{93ADFAD9-E7EC-41F9-8267-DE12ECDE251F}|81017|436|Sentier polyvalent||Non|T.Q.C|Gravier|Ville|0|662.0|LINESTRING (-75.409792 45.588482,-75.409826 45.588681,-75.409849 45.588798,-75.409888 45.588951,-75.409968 45.589184,-75.410011 45.589259,-75.410093 45.589408,-75.410172 45.58952,-75.410264 45.589654,-75.410416 45.589835,-75.410572 45.589992,-75.410703 45.590109,-75.41091 45.590269,-75.411048 45.590375,-75.411351 45.590564,-75.412458 45.591267,-75.413168 45.59173,-75.413315 45.591813,-75.413696 45.592052,-75.414554 45.592612,-75.414924 45.592843,-75.415079 45.592938)
{65FDAE88-11E3-49AA-A757-CE130DA9C66E}|81017|444|Sentier polyvalent||Non|T.Q.C|Gravier|Ville|0|67.7|LINESTRING (-75.40331 45.587718,-75.403402 45.587714,-75.403507 45.58772,-75.403638 45.587721,-75.403888 45.587707,-75.404175 45.58768)
{42F5D014-BC76-4CA0-AD26-669C96BE7752}|81017|871|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|458.6|LINESTRING (-75.643521 45.508322,-75.642605 45.508435,-75.641987 45.508515,-75.641779 45.508536,-75.641147 45.508614,-75.640289 45.508718,-75.639424 45.508827,-75.639178 45.508854,-75.638864 45.508892,-75.638773 45.508901,-75.638677 45.508905,-75.638554 45.508898,-75.638456 45.508886,-75.638335 45.508867,-75.638223 45.508841,-75.63809 45.508802,-75.637986 45.508762,-75.637889 45.508716,-75.637795 45.508678)
{431A6A07-60B7-4AEC-9B20-2C2AA0133CE3}|81017|872|Bande cyclable|Non|Oui|T.Q.C|Flexible|Ville|0|1020.5|LINESTRING (-75.758927 45.453699,-75.7589260930756 45.453697382989,-75.7589254237807 45.4536957106383,-75.758925 45.453694,-75.758919 45.45367,-75.758912 45.453628,-75.758907 45.45349,-75.758848 45.453071,-75.758836 45.452934,-75.7588258818328 45.4528390316816,-75.7588112098052 45.4527443288774,-75.758792 45.45265,-75.75877 45.452568,-75.758746 45.452486,-75.75872 45.452404,-75.758618 45.452148,-75.75856 45.452023,-75.758493 45.451901,-75.758419 45.451782,-75.75834 45.45168,-75.758255 45.451582,-75.758162 45.451486,-75.758038 45.451366,-75.757909 45.451248,-75.757774 45.451134,-75.757437 45.450815,-75.757084 45.450545,-75.75708 45.45054,-75.757076 45.450536,-75.757073 45.450532,-75.757051 45.450499,-75.757026 45.450468,-75.756998 45.450438,-75.7569558896532 45.4503979275938,-75.756909111344 45.4503605033658,-75.756858 45.450326,-75.756712 45.45024,-75.756558 45.45014,-75.756428 45.450051,-75.756323 45.449968,-75.755989 45.449706,-75.755641 45.449404,-75.755492 45.449295,-75.755201 45.449099,-75.754503 45.448665,-75.75393 45.448321,-75.753212 45.447929,-75.752799 45.4477,-75.752552 45.447558,-75.752412 45.447473,-75.752274 45.447386,-75.752138 45.447298,-75.752015 45.447219,-75.751936 45.447161,-75.751859 45.447101,-75.751782 45.447041,-75.751707 45.446976,-75.751639 45.446907,-75.751576 45.446835,-75.751566125596 45.4467881868711,-75.751550756651 45.4467420801658,-75.75153 45.446697,-75.751471 45.446574)
{A701EFE6-5ECD-4791-A524-A937902F55B4}|81017|445|Sentier polyvalent||Non|T.Q.C|Gravier|Ville|0|88.0|LINESTRING (-75.404363 45.587674,-75.404508 45.587665,-75.40465 45.587649,-75.40478 45.587631,-75.404879 45.587621,-75.405043 45.587612,-75.40524 45.587592,-75.405376 45.587572,-75.405469 45.587539)
{3C02A100-C046-4B82-92E6-8E2B137FA8E3}|81017|451|Piste multifonctionnelle||Non|T.Q.C|Rigide|Ville|0|279.3|LINESTRING (-75.420401 45.585994,-75.42027 45.585985,-75.420154 45.585962,-75.419656 45.585958,-75.41912 45.585953,-75.418971 45.585952,-75.418798 45.585972,-75.418615 45.586019,-75.418131 45.586145,-75.417254 45.586365,-75.416949 45.586447)
{56DBE34D-E9E7-4F4D-A5D2-9C00368F9092}|81017|453|Accotement asphalté||Non|T.Q.C|Flexible|Ville|0|584.0|LINESTRING (-75.407296 45.580564,-75.407228 45.579895,-75.407094 45.578713,-75.406987 45.577561,-75.406905 45.57659,-75.406759 45.575323)
{54B9A9A5-5B40-4463-9699-B8C84E955B4D}|81017|458|Sentier polyvalent||Non|T.Q.C|Gravier|Ville|0|1912.2|LINESTRING (-75.419711 45.559332,-75.419695 45.559342,-75.41957 45.559447,-75.4195 45.55955,-75.41945 45.559591,-75.419352 45.559624,-75.419228 45.559692,-75.419046 45.559837,-75.418943 45.559953,-75.418883 45.560058,-75.41882 45.560152,-75.418752 45.560205,-75.418668 45.560243,-75.418561 45.560287,-75.418412 45.560356,-75.418254 45.560439,-75.418051 45.560565,-75.417895 45.560677,-75.417741 45.560778,-75.417603 45.560845,-75.417485 45.560894,-75.417362 45.560951,-75.417239 45.561028,-75.417053 45.561158,-75.416938 45.561244,-75.416845 45.561293,-75.416759 45.561325,-75.416664 45.561341,-75.416553 45.561377,-75.416428 45.561433,-75.416311 45.561504,-75.416088 45.561631,-75.415983 45.561695,-75.415904 45.561761,-75.415833 45.561818,-75.415618 45.561985,-75.415485 45.5621,-75.415381 45.562211,-75.415238 45.562388,-75.415153 45.562514,-75.415017 45.562709,-75.414891 45.562885,-75.414721 45.563089,-75.414615 45.563241,-75.414523 45.563375,-75.414358 45.563621,-75.414229 45.563794,-75.414119 45.563928,-75.413927 45.564241,-75.413813 45.564498,-75.413746 45.564667,-75.413489 45.565258,-75.413379 45.565506,-75.41335 45.565678,-75.41334 45.565861,-75.413334 45.566088,-75.413333 45.566254,-75.413348 45.566489,-75.413362 45.566723,-75.413389 45.567001,-75.413414 45.567247,-75.413433 45.567581,-75.413435 45.567827,-75.413472 45.568153,-75.41352 45.568494,-75.413598 45.569149,-75.413669 45.569968,-75.413686 45.570441,-75.413665 45.570737,-75.413591 45.571283,-75.413531 45.571932,-75.413454 45.572735,-75.413377 45.573378,-75.413332 45.573826,-75.413293 45.574195,-75.413252 45.574454,-75.413243 45.574586,-75.413198 45.574709,-75.413158 45.574774,-75.413108 45.574805)
{32164C19-C383-441B-8501-1B8F8F79AD75}|81017|459|Accotement asphalté|Oui|Oui|T.Q.C|Flexible|Ville|0|3199.0|LINESTRING (-75.347753 45.558365,-75.349776 45.558051,-75.352205 45.557672,-75.354733 45.557283,-75.357196 45.556892,-75.359372 45.556551,-75.361269 45.556249,-75.363519 45.5559,-75.365768 45.555555,-75.368209 45.55517,-75.369576 45.554953,-75.372017 45.554583,-75.373019 45.554379,-75.373681 45.554221,-75.374302 45.554057,-75.374951 45.553864,-75.37543 45.553709,-75.377433 45.553004,-75.379478 45.55229,-75.380911 45.551795,-75.381822 45.55151,-75.383245 45.551109,-75.384194 45.550873,-75.385093 45.550677,-75.386768 45.550346,-75.386902 45.550319)
{5C77DD2E-BECD-4C3C-BB46-F0838C7FDC3A}|81017|461|Accotement asphalté|Oui|Oui|T.Q.C|Flexible|Ville|0|1516.0|LINESTRING (-75.386902 45.550319,-75.389041 45.549892,-75.39069 45.549575,-75.391468 45.549459,-75.392508 45.549316,-75.393274 45.549216,-75.395337 45.54894,-75.397827 45.548614,-75.39887 45.548465,-75.399421 45.548365,-75.400022 45.548247,-75.4015 45.547948,-75.402096 45.54782,-75.402809 45.547647,-75.403452 45.547467,-75.40377 45.547356,-75.40554 45.546881,-75.405633 45.546857)
{2D9F64ED-2D7D-41C1-8DD1-4CAEB2A0D02C}|81017|841|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|31.4|LINESTRING (-75.776741 45.469889,-75.776845 45.470162)
{8BEF3740-0B7C-465F-9CB9-779E10194F58}|81017|842|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|83.9|LINESTRING (-75.765016 45.470558,-75.765011 45.470652,-75.764996 45.470726,-75.764965 45.470773,-75.764919 45.470817,-75.764891 45.470865,-75.764881 45.470911,-75.764891 45.470966,-75.764954 45.4711,-75.765083 45.471262)
{405611F1-F795-48E1-B824-88014CF9DAF9}|81017|843|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|298.6|LINESTRING (-75.747578 45.467335,-75.747655 45.46751,-75.74769 45.467568,-75.747735 45.467606,-75.747799 45.467623,-75.747893 45.467654,-75.747947 45.467689,-75.748073 45.467776,-75.74819 45.467847,-75.748289 45.467904,-75.748342 45.467958,-75.748445 45.468081,-75.748514 45.468146,-75.748595 45.468192,-75.748679 45.468218,-75.748796 45.46824,-75.748858 45.468253,-75.748911 45.468291,-75.748974 45.468398,-75.748998 45.468499,-75.748977 45.468553,-75.748927 45.468619,-75.748883 45.4687,-75.748861 45.468779,-75.74887 45.468863,-75.748895 45.46893,-75.74895 45.46899,-75.749049 45.469056,-75.74926 45.469194,-75.749525 45.469352)
{5CBF638E-1711-4EBF-918C-5AC6A9D7CB5D}|81017|847|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|48.0|LINESTRING (-75.736669 45.472083,-75.736672 45.4721,-75.736511 45.472433,-75.736485 45.472495)
{23270D98-E3FF-4E3E-93BD-AC6601CE7F9A}|81017|852|Sentier polyvalent|Non|Non|T.Q.C|Gravier|Ville|3|139.0|LINESTRING (-75.751264 45.498791,-75.751014 45.498979,-75.750881 45.499084,-75.7508731858278 45.4990949483733,-75.7508671575057 45.4991063369174,-75.750863 45.499118,-75.750863602677 45.4991358466496,-75.7508741987186 45.4991510344677,-75.750893 45.499161,-75.750915 45.499173,-75.750932 45.499181,-75.750949 45.499189,-75.750965 45.499197,-75.751084 45.499254,-75.751203 45.499311,-75.751321 45.499368,-75.751462 45.499436,-75.751626 45.499518,-75.751791 45.499595)
