"MUNID","CODEID","TYPE","ROUTE_VERT","DIREC_UNIQ","STATUT","REVETEMENT","PROPRIO","LARGEUR","LONGUEUR","ENTITEID","GEOM"
"81017","944","Jointure","Non","Oui","T.Q.C","Flexible","Ville","0","9.5","{BD3A5B5F-A357-4D2C-9750-47E60DA87BBA}","LINESTRING (-75.708118 45.440387,-75.707997 45.440376)"
"81017","945","Jointure","Non","Oui","T.Q.C","Flexible","Ville","0","27.9","{26DB7942-6592-4049-982A-1B2120527BFA}","LINESTRING (-75.708711 45.437369,-75.708764 45.43712)"
"81017","946","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","12.1","{81078932-A33F-41DF-9321-7CA449021B11}","LINESTRING (-75.708557 45.437354,-75.708711 45.437369)"
"81017","947","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","35.5","{94ECE208-000F-4FB7-9C8F-9DA447A2DC15}","LINESTRING (-75.710923 45.440957,-75.71086 45.440928,-75.710801 45.440896,-75.710747 45.440859,-75.710699 45.440819,-75.710603 45.440733)"
"81017","948","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","8.7","{C1534CFA-9763-4FBA-8F76-07904575979A}","LINESTRING (-75.710603 45.440733,-75.710511 45.440688)"
"81017","949","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","19.9","{741B9884-42B4-4382-9F49-EC5A1B746F11}","LINESTRING (-75.711404 45.441215,-75.711382 45.441182,-75.711353 45.441153,-75.711318 45.441127,-75.711278 45.441105,-75.711233 45.441087)"
"81017","950","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","3","15.6","{1E699295-2115-4820-A957-674B68FAE6D8}","LINESTRING (-75.711404 45.441215,-75.711421 45.441219,-75.711436 45.441224,-75.711451 45.441231,-75.711464 45.44124,-75.711549 45.441309)"
"81017","951","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","3","10.8","{04A20176-241C-4467-9C87-00508DCD3594}","LINESTRING (-75.711267 45.44122,-75.711312 45.441213,-75.711358 45.441212,-75.711404 45.441215)"
"81017","952","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","381.9","{054A3389-44A9-447F-AF5C-C9F2331A9C1D}","LINESTRING (-75.712011 45.447541,-75.711967 45.447703,-75.711897 45.447843,-75.711752 45.448089,-75.711635 45.44826,-75.711482 45.448431,-75.711321 45.448609,-75.711144 45.448784,-75.710944 45.448969,-75.710703 45.449137,-75.710472 45.449271,-75.710311 45.449346,-75.71011 45.449413,-75.709874 45.449466,-75.709667 45.449493,-75.709481 45.449507,-75.70921 45.449517,-75.708927 45.44953,-75.708744 45.449545,-75.708623 45.449557,-75.708617 45.449559)"
"81017","953","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","49.4","{424CC8C7-E89B-42E6-99A3-E47161C9AB87}","LINESTRING (-75.712206 45.446891,-75.712174 45.446924,-75.712138 45.446954,-75.712096 45.44698,-75.712049 45.447003,-75.712007 45.447017,-75.711962 45.447027,-75.711916 45.447031,-75.711869 45.447031,-75.711823 45.447025,-75.711778 45.447015,-75.711737 45.447,-75.711669 45.446972)"
"81017","954","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","105.5","{35A3D1F9-D5D6-46C9-B1D7-6B94BDC20BAF}","LINESTRING (-75.712206 45.446891,-75.712224 45.446835,-75.712233 45.446778,-75.712232 45.44672,-75.712222 45.446663,-75.712203 45.446607,-75.712163 45.446535,-75.712129 45.446462,-75.712115 45.446422,-75.71211 45.446381,-75.712113 45.446339,-75.712125 45.446299,-75.712145 45.44626,-75.712318 45.446068,-75.71236 45.446017,-75.712367 45.446003)"
"81017","955","Jointure","Oui","Non","T.Q.C","Flexible","CCN","0","8.1","{0EEA88EB-8EF6-458A-84D6-128FDA15315C}","LINESTRING (-75.712603 45.44606,-75.712682 45.446011)"
"81017","956","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","19.6","{1DBCBA6F-D97A-42FD-89B1-374E95A8FEFB}","LINESTRING (-75.712367 45.446003,-75.712417 45.44602,-75.712466 45.446037,-75.712517 45.446049,-75.71257 45.446056,-75.712603 45.44606)"
"81017","957","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","73.8","{D060AB39-C3A9-40C0-A122-AC6997E1CC85}","LINESTRING (-75.712206 45.446891,-75.712011 45.447541)"
"81017","958","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","131.1","{3114ECEF-C784-4CFE-9CBE-CC9C2E4B4565}","LINESTRING (-75.708124 45.449191,-75.708057 45.44914,-75.707934 45.44908,-75.707762 45.449013,-75.707635 45.448969,-75.707561 45.448921,-75.707499 45.448854,-75.707434 45.4488,-75.707317 45.448726,-75.707193 45.448674,-75.707002 45.448612,-75.706763 45.448535)"
"81017","959","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","93.5","{59D78026-D11B-40ED-9A13-D8024A17BED0}","LINESTRING (-75.707984 45.448358,-75.707997 45.448404,-75.708029 45.448538,-75.708076 45.4487,-75.708105 45.448816,-75.708115 45.448882,-75.708121 45.448976,-75.70812 45.449048,-75.708118 45.44912,-75.708124 45.449191)"
"81017","960","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","6.0","{29E5B236-3EA0-4A13-A24F-E2A0B65AFF62}","LINESTRING (-75.707977 45.448303,-75.707984 45.448358)"
"81017","961","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","58.2","{043F1D87-5BA6-4095-923B-86FB96686A12}","LINESTRING (-75.708124 45.449191,-75.70815 45.449239,-75.708192 45.449287,-75.708284 45.449365,-75.708404 45.449471,-75.708457 45.449505,-75.708514 45.449533,-75.708623 45.449557)"
"81017","962","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","55.4","{01C2BA21-668B-43EF-A568-DD3F1285C973}","LINESTRING (-75.708617 45.449559,-75.708398 45.449599,-75.707934 45.449693)"
"81017","963","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","25.4","{7DE5B858-A2DA-44CD-968B-17430DA41EBE}","LINESTRING (-75.707196 45.449857,-75.707166 45.449864,-75.706964 45.449927,-75.706908 45.44996)"
"81017","964","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","0","34.6","{5ACC571A-1690-4A2C-9552-711BB242DE8B}","LINESTRING (-75.707389 45.45072,-75.707415 45.450816,-75.707416 45.450868,-75.707401 45.45093,-75.707376 45.450966,-75.707325 45.451013)"
"81017","965","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","CCN","3","82.8","{83342286-4BC0-48CC-8744-A9E3913C5AD4}","LINESTRING (-75.706554 45.451505,-75.706611 45.451486,-75.706663 45.45146,-75.70671 45.451421,-75.706769 45.451355,-75.706832 45.451291,-75.706924 45.451212,-75.707005 45.451162,-75.707084 45.451122,-75.707187 45.451083,-75.707264 45.451047,-75.707325 45.451013)"
"81017","966","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","29.8","{E410F7AF-CBC8-4103-A893-00CC3D36E34B}","LINESTRING (-75.707389 45.45072,-75.707528 45.450799,-75.707693 45.450881)"
"81017","967","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","132.6","{BA041CE7-C2FA-4C48-A163-45C5CD2A15D8}","LINESTRING (-75.699831 45.454623,-75.699679 45.454552,-75.699492 45.454469,-75.699343 45.454386,-75.699128 45.454251,-75.698962 45.454158,-75.698804 45.454095,-75.698763 45.454071,-75.698715 45.454037,-75.698624 45.453994,-75.698553 45.453967,-75.698444 45.453969)"
"81017","968","Sentier de randonnée","Non","Non","T.Q.C","Flexible","CCN","0","25.3","{903921CA-2774-4E6A-B2DB-F9296FA76ED4}","LINESTRING (-75.702638 45.456293,-75.70259 45.456286,-75.702542 45.456283,-75.702493 45.456284,-75.702434 45.456287,-75.702375 45.456294,-75.702318 45.456304)"
"81017","969","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","13.8","{D38E0524-E045-4977-8ECC-72763CE6C576}","LINESTRING (-75.703126 45.455338,-75.703145 45.455214)"
"81017","970","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","4.4","{FF471573-EB5E-4BBE-A4F9-E71E6A7DD1B6}","LINESTRING (-75.720775 45.45425,-75.720825 45.454269)"
"81017","971","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","33.4","{77151549-F661-4D6C-97E2-44BD041AA949}","LINESTRING (-75.720584 45.453981,-75.720679 45.454139,-75.720775 45.45425)"
"81017","972","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","256.4","{9DE5763B-96C2-4F39-9799-9E7392285D4C}","LINESTRING (-75.721149 45.447136,-75.721102 45.447224,-75.72105 45.44731,-75.720994 45.447395,-75.720954 45.44744,-75.72091 45.447483,-75.720859 45.447522,-75.720805 45.447559,-75.720745 45.447591,-75.72055 45.447692,-75.720479 45.447729,-75.720413 45.44777,-75.720353 45.447815,-75.720299 45.447864,-75.720251 45.447902,-75.720198 45.447934,-75.720138 45.447962,-75.720075 45.447984,-75.720007 45.448,-75.719886 45.448017,-75.719753 45.448031,-75.719705 45.448041,-75.719659 45.448054,-75.719615 45.44807,-75.719555 45.448095,-75.719381 45.44818,-75.719184 45.448282,-75.718971 45.448405,-75.718827 45.448498,-75.718717 45.448569)"
"81017","973","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","21.0","{68C09009-5604-4F98-972C-F5B97D3636A6}","LINESTRING (-75.717981 45.448965,-75.718124 45.449014,-75.718221 45.44905)"
"81017","974","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","23.4","{6CC5B34F-BE20-40AB-ACD4-A4A69EB6F34A}","LINESTRING (-75.718464 45.448971,-75.718442 45.449018,-75.718401 45.449102,-75.718382 45.449173)"
"81017","975","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","34.1","{B35013C8-C85A-46B7-9ABF-27BA521DCD9F}","LINESTRING (-75.718612 45.448682,-75.718558 45.448782,-75.718499 45.448897,-75.718464 45.448971)"
"81017","976","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","15.0","{5D297F68-E452-4B3C-AD9F-E465F47637DB}","LINESTRING (-75.718717 45.448569,-75.718678 45.448605,-75.718643 45.448642,-75.718612 45.448682)"
"81017","977","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","31.8","{58CC8DAA-3522-4C3A-BF85-BC6E6EC63291}","LINESTRING (-75.721773 45.44668,-75.721726 45.446717,-75.721607 45.446781,-75.721517 45.446825,-75.72145 45.446851)"
"81017","978","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","22.6","{C1DE53B5-8A4A-46FA-952C-D05B057DDB14}","LINESTRING (-75.721407 45.447056,-75.721393 45.447056,-75.72138 45.447057,-75.721368 45.447059,-75.721227 45.447094,-75.721204 45.447101,-75.721183 45.447111,-75.721164 45.447123,-75.721149 45.447136)"
"81017","979","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","5.9","{56A25C3F-820B-454D-BDFB-0F1482C9ACED}","LINESTRING (-75.717119 45.444919,-75.717059 45.444953)"
"81017","980","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","1.8","407.6","{BC0CCB0A-F67D-4E2F-AFDF-669442CACA7E}","LINESTRING (-75.724253 45.44032,-75.725764 45.440368,-75.726645 45.440395,-75.727339 45.440405,-75.727818 45.440407,-75.728055 45.440403,-75.728618 45.440385,-75.72946 45.440365)"
"81017","981","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","1.4","{C5F70974-3B64-4E28-97CD-8B5FAA2AD292}","LINESTRING (-75.724255 45.440308,-75.724253 45.44032)"
"81017","982","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","15.0","{FCF4A325-FA69-4D0C-82BA-0425FB0A7620}","LINESTRING (-75.724564 45.439903,-75.7246 45.439948,-75.724627 45.439985,-75.724648 45.440024)"
"81017","983","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","21.1","{22034057-E961-4C3E-A416-DB26BDADCDB6}","LINESTRING (-75.725399 45.435537,-75.725365 45.435726)"
"81017","984","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","24.5","{D588E8B1-AF64-4C74-AE83-348B56F8470A}","LINESTRING (-75.725636 45.435615,-75.725365 45.435726)"
"81017","985","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","20.4","{8E41F09C-0F97-4859-BD7C-307991B0F149}","LINESTRING (-75.725399 45.435537,-75.72551 45.435582,-75.725636 45.435615)"
"81017","986","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","159.0","{77B0FCD4-209F-4B0E-97FF-4373E8A20046}","LINESTRING (-75.727059 45.434235,-75.726899 45.434676,-75.726776 45.435005,-75.726718 45.435115,-75.726636 45.435216,-75.726548 45.435289,-75.726443 45.435345,-75.72619 45.435434,-75.726171 45.43544)"
"81017","988","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","21.7","{9D10A68D-DB61-448A-ABDD-60C255B0E1C4}","LINESTRING (-75.727936 45.432341,-75.727927 45.432341,-75.727795 45.432343,-75.727743 45.43235,-75.727716 45.432406)"
"81017","989","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","14.5","{2EF02AED-E43A-4D3C-AD91-BFF69B1A13E8}","LINESTRING (-75.728122 45.432338,-75.727936 45.432341)"
"81017","990","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","34.5","{F5567F35-D1B1-4F02-A358-0885248CB553}","LINESTRING (-75.721585 45.4356,-75.721697 45.435579,-75.721813 45.435549,-75.721893 45.435523,-75.722006 45.435511)"
"81017","991","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","35.0","{BA1AC372-199C-4217-9CDF-C3BABE481BC5}","LINESTRING (-75.722238 45.435534,-75.722414 45.435452,-75.7226 45.435349)"
"81017","992","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","7.3","{12817EAE-F1CA-4D34-A518-056E69C729A1}","LINESTRING (-75.722145 45.43553,-75.722238 45.435534)"
"81017","993","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","11.0","{92451B34-81E5-4B6C-8EBD-872661C27336}","LINESTRING (-75.722006 45.435511,-75.722145 45.43553)"
"81017","994","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","0","21.7","{1BC77125-3B41-48EB-AF8A-DD507D7FDFB3}","LINESTRING (-75.72204 45.435705,-75.722006 45.435511)"
"81017","995","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","265.1","{DA0945D3-60EE-4578-A32F-35263C4B324C}","LINESTRING (-75.718545 45.434567,-75.718548 45.434568,-75.718765 45.434686,-75.718865 45.434741,-75.718977 45.434795,-75.71908 45.434834,-75.719278 45.434907,-75.719578 45.435002,-75.719742 45.435059,-75.720802 45.435373,-75.721585 45.4356)"
"81017","996","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","11.1","{2BB559E9-C270-4056-B0A9-A0462DE35581}","LINESTRING (-75.718156 45.434309,-75.718251 45.434383)"
"81017","997","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","4.1","{B79E6455-C38D-479B-9391-F02FEC4029BC}","LINESTRING (-75.718405 45.434321,-75.718457 45.434316)"
"81017","998","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","5.0","{9A4CB118-A119-4EC6-8B4B-7AF09560EA01}","LINESTRING (-75.717722 45.434436,-75.717658 45.434437)"
"81017","999","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","26.9","{656271E2-E1AB-41FD-9BF8-9B6C36765AD7}","LINESTRING (-75.718765 45.434686,-75.718829 45.434668,-75.71889 45.434646,-75.718946 45.434618,-75.718998 45.434586,-75.719044 45.43455)"
"81017","1000","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","3.8","{3167E5E0-CFB2-47AE-BE8D-AC24E931159D}","LINESTRING (-75.719044 45.43455,-75.719092 45.434549)"
"81017","1001","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","20.7","{AC17261D-4CB6-44BF-8010-78DD1818190C}","LINESTRING (-75.718251 45.434383,-75.71833 45.434449,-75.718443 45.434511)"
"81017","1002","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","10.1","{4476CDB7-C72B-4C94-A12A-AB0A3CAF351D}","LINESTRING (-75.718443 45.434511,-75.718545 45.434567)"
"81017","1003","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","50.3","{EC0C33C7-A216-4B36-AE4E-0B2E1C0084EA}","LINESTRING (-75.717706 45.433987,-75.717761 45.434013,-75.717843 45.43406,-75.717931 45.434122,-75.718026 45.434195,-75.718156 45.434309)"
"81017","1004","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","8.0","{B2B8B90C-D04B-483B-A38D-BDA2C740B8C8}","LINESTRING (-75.71762 45.433947,-75.717706 45.433987)"
"81017","1005","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","197.2","{9C077406-6946-4E6E-B8F9-1BDF3A1C01E0}","LINESTRING (-75.715489 45.433021,-75.715569 45.433051,-75.715742 45.433109,-75.715935 45.433179,-75.716163 45.433285,-75.716307 45.43336,-75.716474 45.433454,-75.716661 45.433568,-75.717092 45.433786,-75.717414 45.433876,-75.717599 45.433937,-75.71762 45.433947)"
"81017","1006","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","19.9","{F78E2BD8-6692-42C6-A790-68FEA39FECCD}","LINESTRING (-75.715241 45.433061,-75.715377 45.433047,-75.715489 45.433021)"
"81017","1007","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","16.0","{50DDE95A-0801-4E87-8BCC-AD4A7CBEEF2D}","LINESTRING (-75.715155 45.43293,-75.715241 45.433061)"
"81017","1008","Jointure","Non","Non","T.Q.C","Flexible","CCN","0","16.8","{ABD077F5-154C-4AB7-97CA-4BB41C5D3F52}","LINESTRING (-75.715342 45.432743,-75.715128 45.432757)"
"81017","1009","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","33.4","{D77775A6-5E68-49C8-A96E-8F455EB5B4EF}","LINESTRING (-75.715489 45.433021,-75.715447 45.432984,-75.715411 45.432933,-75.715387 45.432879,-75.715374 45.432811,-75.715353 45.432766,-75.715342 45.432743)"
"81017","1010","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","22.5","{5B7A6C72-EBBE-4772-A695-FECA548EFA67}","LINESTRING (-75.7149 45.432835,-75.714952 45.432848,-75.715002 45.432866,-75.715094 45.432904,-75.715155 45.43293)"
"81017","1011","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","3","158.4","{945E3C5B-C846-44FD-B5D3-13AFCA7D5F3B}","LINESTRING (-75.712936 45.432619,-75.713053 45.432622,-75.713159 45.4327,-75.713234 45.432706,-75.713359 45.432714,-75.713443 45.432727,-75.713528 45.432735,-75.713613 45.432738,-75.713698 45.432737,-75.71385 45.432742,-75.714001 45.432753,-75.714174 45.43277,-75.714423 45.432804,-75.71457 45.432825,-75.714735 45.432834,-75.7149 45.432835)"
"81017","1012","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","26.9","{34414D23-1BAA-457C-AF84-8F899DCF5CA2}","LINESTRING (-75.712594 45.432588,-75.712936 45.432619)"
"81017","1013","Jointure","Non","Non","T.Q.C","Flexible","CCN","3","14.0","{5C3F4455-7F0A-4AEB-B2BA-A831239399AA}","LINESTRING (-75.709748 45.432291,-75.709568 45.432284)"
"81017","1014","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","9.1","{03978F51-0A95-4D30-89D7-4A64D41899D9}","LINESTRING (-75.715769 45.430171,-75.715782 45.43009)"
"81017","1015","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","38.3","{11E022A4-BFF1-4E68-9EE5-5EA5768D159F}","LINESTRING (-75.715392 45.432443,-75.715428 45.432408,-75.715456 45.43237,-75.715476 45.432329,-75.715488 45.432286,-75.71549 45.432243,-75.715483 45.4322,-75.715467 45.432159,-75.715443 45.432119)"
"81017","1016","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","11.7","{481B7936-1343-4672-A289-11B5A72AC179}","LINESTRING (-75.715443 45.432119,-75.715468 45.432015)"
"81017","1017","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","254.1","{3DE5ADCF-7D2A-4333-914C-596B8E4F51E0}","LINESTRING (-75.715392 45.432443,-75.71546 45.432437,-75.715545 45.432436,-75.716129 45.432404,-75.717573 45.43232,-75.718629 45.432261)"
"81017","1018","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","13.8","{4E1D40DE-7DB1-4407-AACE-AE9982A390B0}","LINESTRING (-75.718629 45.432261,-75.718805 45.43225)"
"81017","1019","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","119.9","{55F642FE-2F2D-4E8C-976E-9757BAD8C721}","LINESTRING (-75.718805 45.43225,-75.719715 45.432197,-75.719978 45.43219,-75.720335 45.432191)"
"81017","1020","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","15.1","{A4BA19E0-F8C2-468F-B46E-27F4FE968B5B}","LINESTRING (-75.720335 45.432191,-75.720359 45.432191,-75.720499 45.432192,-75.720528 45.432192)"
"81017","1021","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","98.4","{9CDC2CC5-A895-4020-86E5-5BBA7C042FEF}","LINESTRING (-75.720528 45.432192,-75.72057 45.432192,-75.721374 45.432183,-75.721757 45.432182,-75.721786 45.432182)"
"81017","1022","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","15.9","{95733B1F-FA85-495B-A44C-72FB152CE988}","LINESTRING (-75.721786 45.432182,-75.721813 45.432182,-75.721962 45.432181,-75.721989 45.432181)"
"81017","1023","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","119.3","{4857F1E9-54C7-4CE0-8FE4-BD456EBA51FA}","LINESTRING (-75.721989 45.432181,-75.723481 45.432171,-75.723514 45.43217)"
"81017","1024","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","14.2","{1E58F5DD-A3C4-4F53-B25A-9816AC4396F4}","LINESTRING (-75.723514 45.43217,-75.723538 45.432169,-75.723661 45.432166,-75.723696 45.432165)"
"81017","1025","Jointure","Non","Non","T.Q.C","Flexible","Ville","0","36.7","{6158F27F-FDA1-43CC-8606-2A92BB154615}","LINESTRING (-75.725762 45.432109,-75.725979 45.432403)"
"81017","1026","Jointure","Non","Non","T.Q.C","Flexible","CCN","2.9","6.4","{CC4A0508-F339-4117-8FFD-44BCCD0D35C5}","LINESTRING (-75.734877 45.423926,-75.734804 45.423952)"
"81017","1027","Jointure","Non","Non","T.Q.C","Flexible","CCN","1.4","2.6","{7363F377-72B1-4F70-8BA9-D76D36161ADB}","LINESTRING (-75.73618 45.426033,-75.736177 45.426009)"
